window,merchant_id,model,MAPE,sMAPE,MAE,RMSE,MASE
2023,M038,"WMA(1,2,3)",10.52721978566142,11.647659972157003,8348.252222222225,12286.490787896657,0.9572046321077214
2023,M038,SES,11.34668969275847,12.631262599791935,8972.771933833283,12908.236526251063,1.0288116158073055
2023,M038,Holt,8.76922159634933,9.416653404235447,6874.35175031293,10179.55725987638,0.7882082576064985
2023,M038,Holt-Winters,9.795239373972995,10.515671220184704,7532.104520028184,11458.67478054506,0.8636257199918803
2023,M038,SARIMA,11.42421996754834,11.050717855870388,7883.3119737845545,8959.3920035765,0.9038949155812859
2023,M038,Driver Scenario Regression,20.23198507363345,23.329005129470644,15130.277758931916,18341.719472912246,1.734826832061249
2023,M039,Naive,3.489798260815799,3.4960003694400825,1116.4600000000003,1409.6645606845627,0.2774079872882212
2023,M039,Seasonal Naive,7.841947232613235,7.591159224569576,2479.5991666666664,2954.873611872708,0.6161086058672502
2023,M039,SMA(3),3.590524684207504,3.5837861895561325,1144.4511111111121,1416.8186632087636,0.2843629680267111
2023,M039,"WMA(1,2,3)",3.915308601759747,3.8756199119357952,1238.0883333333343,1472.3201168705361,0.3076291068511442
2023,M039,SES,4.590621821474073,4.490815839213921,1437.9987612435962,1664.0809947840232,0.3573010605660223
2023,M039,Holt,3.800063199381919,3.8194336208210515,1219.2640938812572,1488.1028686480988,0.30295182832917994
2023,M039,Holt-Winters,7.291589871260267,7.8349909967207045,2384.454765282891,3366.659480496752,0.5924679766556209
2023,M039,SARIMA,45.93614580211824,37.16396834802451,14504.288885467977,14672.936777832916,3.603895873353803
2023,M039,Driver Scenario Regression,8.714900274277024,8.475084511593332,2765.1171487091992,3594.617790097087,0.6870515583536927
2023,M040,Naive,6.878824236547004,7.08826939356773,4036.1383333333347,5126.899117939943,0.586384261391149
2023,M040,Seasonal Naive,9.406457569623546,10.188401411014024,5679.584999999999,7488.946385264529,0.8251499280211111
2023,M040,SMA(3),8.990800237005953,9.534093082263126,5351.262222222223,6521.498249308462,0.7774500491653454
2023,M040,"WMA(1,2,3)",7.905433541806844,8.29591901783087,4691.983333333333,5862.95538637938,0.681667711597987
2023,M040,SES,9.345307443890865,9.931079666690849,5560.1530953800675,6701.828965151187,0.8077984441537932
2023,M040,Holt,7.489290179332121,7.246003631021436,4150.831880196953,5313.4446218534285,0.6030473401088723
2023,M040,Holt-Winters,8.67442824303909,8.929810916375642,5074.003912606474,6266.578335702716,0.7371689944364014
2023,M040,SARIMA,47.90435350416389,38.23707503621734,26826.831940889548,27284.180650004844,3.8974957580632137
2023,M040,Driver Scenario Regression,21.496329279516615,25.30112695707353,12708.89997291712,15119.302232706616,1.846393336463855
2023,M041,Naive,6.978625602433035,7.044184608433827,3270.951666666666,3973.437659076414,0.7047212551232954
2023,M041,Seasonal Naive,7.566480357424522,7.72611749026932,3603.8399999999997,5194.665165515161,0.77644150903999
2023,M041,SMA(3),7.027187018044824,7.115454520031449,3303.5361111111083,4025.6163599917595,0.7117415210661987
2023,M041,"WMA(1,2,3)",7.845848726216335,8.093139141041693,3744.6466666666643,4478.828398204897,0.8067780780190668
2023,M041,SES,6.806196726412418,6.750409075295251,3135.38665250518,3780.8724161091086,0.6755139917129964
2023,M041,Holt,7.229898639380651,7.404797070378271,3434.6366214964587,4178.4337832474885,0.7399869143465647
2023,M041,Holt-Winters,9.369581548325073,9.845832853024843,4449.60691538832,5412.028568703391,0.9586606253382177
2023,M041,SARIMA,11.802045416835133,10.720751272690016,5205.567786231164,6637.57355628579,1.1215311743449448
2023,M041,Driver Scenario Regression,8.355727480801006,8.292653387690951,3838.0518149373893,4742.796932120889,0.8269020663968598
2023,M042,Naive,9.446716271313264,10.230714371153967,17862.8025,24837.87656529925,0.8830170883261043
2023,M042,Seasonal Naive,19.690416937726056,22.587979865759614,35525.246666666666,41383.43718893506,1.756129805144889
2023,M042,SMA(3),13.62191354792218,15.141731412198014,25436.1291666667,32308.080783671237,1.2573915383678862
2023,M042,"WMA(1,2,3)",13.336332131706644,14.814476520912349,24946.260833333323,31923.83665077828,1.2331757352002028
2023,M042,SES,15.100786188272236,16.852544947335048,27972.893936380733,34340.91163782465,1.3827921657734192
2023,M042,Holt,8.373705721816318,8.943846083264678,15713.083245814407,21677.297665989005,0.7767493939623823
2023,M042,Holt-Winters,11.296019227697434,12.405709888975592,20976.03784687415,27444.332889914545,1.0369145526949075
2023,M042,SARIMA,23.27266752666661,20.37767729533981,38401.38844471419,42270.182567581935,1.8983069544731979
2023,M042,Driver Scenario Regression,23.9674341702782,27.83759151271777,43099.644998631054,47810.34495043845,2.1305572311276424
2023,M043,Naive,9.213535960666732,9.867729484116031,6896.3241666666645,9949.095420245918,1.2122446895925978
2023,M043,Seasonal Naive,12.909501114732889,13.715208268261195,9297.075833333334,11597.23053025484,1.6342518906192196
2023,M043,SMA(3),9.778585006856257,10.522654521508459,7316.515277777776,10290.429049363862,1.2861064209654522
2023,M043,"WMA(1,2,3)",9.69404848660803,10.424290645763397,7253.6508333333295,10237.618053191944,1.2750560284519572
2023,M043,SES,9.926414497816378,10.694988108738444,7426.446687237564,10384.192491353755,1.3054303048369773
2023,M043,Holt,8.504303854372692,8.552321225045755,6017.158238894382,7968.183024297697,1.0577037774405758
2023,M043,Holt-Winters,8.347727983823141,8.780205199368867,6169.517758614306,8568.667774569747,1.0844857288433374
2023,M043,SARIMA,12.64076519795462,12.99306173339176,8908.875856626237,11058.877080510061,1.566013601801858
